video_id,title,published_at,thumbnail_url,channel_id,view_count,like_count,comment_count,duration,subscriber_count,channel_name,performance_score,thumbnail_path,niche,visage_present,nb_personnes,expression,texte_present,texte_contenu,couleur_dominante,contraste,fond,labels,face_confidence,text_confidence,thumbnail_score
f_5b-ZauQjk,YouTube Collaborations - DO THEM ASAP (5 Step Guide),2024-03-26T12:00:47Z,https://i.ytimg.com/vi/f_5b-ZauQjk/maxresdefault.jpg,UCpFE8BGxvDhBDYCvD1hpYWw,27159,1516,295,PT10M12S,86800,Nate Black,0.000382508196906,data/thumbnails/f_5b-ZauQjk.jpg,Business,True,1,Neutre,True,"NORMAL:
COLLABS:",Chaud,Élevé,Chargé,"Facial hair,Beard,Jaw,Facial expression,Moustache",0.95703125,0.0,18
P3zU3BzaBWc,"How to Get Out of Small Channel H3LL, Forever",2024-03-19T12:00:22Z,https://i.ytimg.com/vi/P3zU3BzaBWc/maxresdefault.jpg,UCpFE8BGxvDhBDYCvD1hpYWw,666345,42575,8434,PT10M44S,86800,Nate Black,0.0093051948051948,data/thumbnails/P3zU3BzaBWc.jpg,Business,True,1,Neutre,True,"NO
ONE
CARES?
Views
137
113 less than usual",Chaud,Élevé,Chargé,"Facial hair,Beard,Audio equipment,Electronic device,Moustache",0.9921875,0.0,18
7n9hBmA-oCY,"3 Ridiculously Useful YouTube Analytics (Small Channels, Pay Attention!)",2024-03-12T12:00:12Z,https://i.ytimg.com/vi/7n9hBmA-oCY/maxresdefault.jpg,UCpFE8BGxvDhBDYCvD1hpYWw,120316,6376,550,PT8M37S,86800,Nate Black,0.001666020471464,data/thumbnails/7n9hBmA-oCY.jpg,Business,True,2,Neutre,True,"SMALL
CHANNELS:
PAY
ATTENTION",Neutre,Élevé,Chargé,"Facial expression,Facial hair,Smile,Tooth,Happiness",0.9921875,0.0,19
StW0deSvP_w,The State of YouTube Video Intros 2025 - What's Working Now,2024-03-05T13:00:33Z,https://i.ytimg.com/vi/StW0deSvP_w/maxresdefault.jpg,UCpFE8BGxvDhBDYCvD1hpYWw,121184,4379,661,PT11M54S,86800,Nate Black,0.0016640393709869,data/thumbnails/StW0deSvP_w.jpg,Business,True,1,Sourire,True,"HOW
TO
INTROS
WIN",Neutre,Élevé,Chargé,"Facial hair,Facial expression,Beard,Finger,Smile",0.99609375,0.0,19
b6HKimo_0NM,"If You Don’t Get LOTS of Comments on Your Videos, Watch This ASAP",2024-02-27T13:00:37Z,https://i.ytimg.com/vi/b6HKimo_0NM/maxresdefault.jpg,UCpFE8BGxvDhBDYCvD1hpYWw,33004,2590,1044,PT8M37S,86800,Nate Black,0.0004494449346885,data/thumbnails/b6HKimo_0NM.jpg,Business,True,1,Neutre,True,"“Leave a
Comment
NO",Neutre,Élevé,Uni,"Facial hair,Beard,Moustache",0.9921875,0.0,17
8M51ebRqJqk,I... DON'T Recommend YouTube Shorts to Most Creators Right Now. Here's Why.,2024-02-13T13:00:06Z,https://i.ytimg.com/vi/8M51ebRqJqk/maxresdefault.jpg,UCpFE8BGxvDhBDYCvD1hpYWw,82445,3400,1051,PT8M42S,86800,Nate Black,0.0011044502196977,data/thumbnails/8M51ebRqJqk.jpg,Business,True,1,Neutre,True,WHAT IS GOING ON?,Neutre,Élevé,Uni,"Facial hair,Beard,Moustache,Gadget,Telephony",0.98828125,0.0,17
IahPfguB3dA,How to Audit Your OWN YouTube Niche (Step-by-Step Guide),2024-02-06T13:00:24Z,https://i.ytimg.com/vi/IahPfguB3dA/maxresdefault.jpg,UCpFE8BGxvDhBDYCvD1hpYWw,40473,3013,299,PT12M23S,86800,Nate Black,0.0005378071532218,data/thumbnails/IahPfguB3dA.jpg,Business,True,1,Neutre,True,"NO MORE
I GUESSING",Neutre,Élevé,Uni,"Facial expression,Facial hair,Happiness,Beard,Moustache",0.96484375,0.0,17
xY7kvLjF6xI,What is Happening to YouTube Right Now? My Response,2024-01-23T14:00:43Z,https://i.ytimg.com/vi/xY7kvLjF6xI/maxresdefault.jpg,UCpFE8BGxvDhBDYCvD1hpYWw,56041,2755,575,PT8M7S,86800,Nate Black,0.0007328418167457,data/thumbnails/xY7kvLjF6xI.jpg,Business,True,1,Neutre,True,"""EVERYONE
IS QUITTING""",Neutre,Élevé,Uni,"Facial hair,Beard,Moustache,Dreadlocks",0.9921875,0.0,17
F1JvDfAoRi0,5 Non-obvious Mistakes Stopping Your Channel Growth (ROAST),2024-01-09T13:00:10Z,https://i.ytimg.com/vi/F1JvDfAoRi0/maxresdefault.jpg,UCpFE8BGxvDhBDYCvD1hpYWw,25558,2227,650,PT9M59S,86800,Nate Black,0.0003289910666014,data/thumbnails/F1JvDfAoRi0.jpg,Business,True,1,Neutre,True,"NOT AGAIN...
Ο",Neutre,Élevé,Chargé,"Facial hair,Beard,Electronic device,Moustache,Gadget",0.9765625,0.0,20
fK05COJuSxs,How to Pick the YouTube Niche Most Likely to EXPLODE (+ Top Niche Ideas 2025),2024-01-02T13:00:33Z,https://i.ytimg.com/vi/fK05COJuSxs/maxresdefault.jpg,UCpFE8BGxvDhBDYCvD1hpYWw,101487,3949,320,PT12M53S,86800,Nate Black,0.0012962362185414,data/thumbnails/fK05COJuSxs.jpg,Business,True,1,Sourire,True,"THE BEST
NICHE IS:",Neutre,Élevé,Chargé,"Facial expression,Facial hair,Happiness,Smile,Beard",0.9921875,0.0,19
eBuZ_erh5UU,Full Guide to Planning Your 2025 YouTube Year,2023-12-19T13:00:27Z,https://i.ytimg.com/vi/eBuZ_erh5UU/maxresdefault.jpg,UCpFE8BGxvDhBDYCvD1hpYWw,86218,5092,450,PT17M9S,86800,Nate Black,0.0010843831123095,data/thumbnails/eBuZ_erh5UU.jpg,Business,True,1,Sourire,True,"FULL
CHANNEL
PLAN",Neutre,Élevé,Chargé,"Happiness,Smile,Facial expression,Tooth,Facial hair",0.99609375,0.0,19
kZI9MAPJudw,OUTDATED YouTube Tips to STOP in 2025,2023-12-05T13:00:40Z,https://i.ytimg.com/vi/kZI9MAPJudw/maxresdefault.jpg,UCpFE8BGxvDhBDYCvD1hpYWw,178790,8558,879,PT12M8S,86800,Nate Black,0.002214830781428,data/thumbnails/kZI9MAPJudw.jpg,Business,True,1,Neutre,True,"PLEASE
STOP...",Froid,Élevé,Chargé,"Audio equipment,Electronic device,Facial hair,Beard,Microphone",0.9921875,0.0,19
2ca5g-OBhW4,Welcome to YouTube 2025: Let Me Show You How to Win,2023-11-28T13:00:03Z,https://i.ytimg.com/vi/2ca5g-OBhW4/maxresdefault.jpg,UCpFE8BGxvDhBDYCvD1hpYWw,184889,14974,998,PT22M24S,86800,Nate Black,0.0022732738566559,data/thumbnails/2ca5g-OBhW4.jpg,Business,True,1,Sourire,True,THIS GROWS CHANNELS,Neutre,Élevé,Chargé,"Facial hair,Beard,Jaw,Facial expression,Moustache",0.9921875,0.0,19
6SYF4O0d-LI,How I'd Blow Up a YouTube Channel THIS YEAR (Real Examples),2023-11-20T13:00:04Z,https://i.ytimg.com/vi/6SYF4O0d-LI/maxresdefault.jpg,UCpFE8BGxvDhBDYCvD1hpYWw,52493,4332,337,PT8M54S,86800,Nate Black,0.0006399556238265,data/thumbnails/6SYF4O0d-LI.jpg,Business,True,1,Neutre,True,"AUGUST:
NOW:
0+
104,000+",Neutre,Élevé,Chargé,"Beard,Facial hair,Electronic device,Audio equipment,Moustache",0.98828125,0.0,20
MFOk2j1MGGM,"If You're Doing This, No One Will Find Your Videos (ROAST)",2023-11-13T13:00:18Z,https://i.ytimg.com/vi/MFOk2j1MGGM/maxresdefault.jpg,UCpFE8BGxvDhBDYCvD1hpYWw,79314,4385,1171,PT11M16S,86800,Nate Black,0.0009598274793788,data/thumbnails/MFOk2j1MGGM.jpg,Business,True,1,Neutre,True,"YOUR VIDEOS
ARE INVISIBLE",Neutre,Élevé,Chargé,"Facial hair,Jaw,Mouth,Beard,Facial expression",0.9765625,0.0,20
ovHER9A1gQk,How to Pick YouTube Video Ideas (The SEAS Method),2023-11-06T13:00:44Z,https://i.ytimg.com/vi/ovHER9A1gQk/maxresdefault.jpg,UCpFE8BGxvDhBDYCvD1hpYWw,39304,2872,235,PT12M12S,86800,Nate Black,0.0004721700311864,data/thumbnails/ovHER9A1gQk.jpg,Business,True,1,Sourire,True,"VIRAL VIDEOS
Spread
Excitement
RATING:
-15-20
10-14
0-10
licity
Audience",Froid,Élevé,Uni,"Diagram,Thumb,Science,Screenshot,Learning",0.9921875,0.0,15
oY8s0rTC8us,How to Get Your Audience to Come Back AGAIN and AGAIN (3 Secrets I've Found),2023-10-16T12:00:46Z,https://i.ytimg.com/vi/oY8s0rTC8us/maxresdefault.jpg,UCpFE8BGxvDhBDYCvD1hpYWw,23922,1919,326,PT8M39S,86800,Nate Black,0.0002812235493275,data/thumbnails/oY8s0rTC8us.jpg,Business,True,1,Sourire,True,"☑
[YOUR AUDIENCE]
Average Videos Viewed:
3+",Neutre,Élevé,Chargé,"Happiness,Facial hair,Beard,Facial expression,Smile",0.9921875,0.0,19
gLG6tUolODk,3 Things SLOWING Your Channel Growth (Stop Doing These Things!),2023-10-02T12:00:35Z,https://i.ytimg.com/vi/gLG6tUolODk/maxresdefault.jpg,UCpFE8BGxvDhBDYCvD1hpYWw,30186,2536,393,PT8M33S,86800,Nate Black,0.0003498641619301,data/thumbnails/gLG6tUolODk.jpg,Business,True,1,Neutre,True,"|ıl. Analytics
THIS RUINS
MOMENTUM",Neutre,Élevé,Chargé,"Facial hair,Text,Facial expression,Beard,Font",0.984375,0.0,20
wnpeqNNmEOs,The State of YouTube Thumbnails 2025: What's Working Now,2023-09-26T12:00:50Z,https://i.ytimg.com/vi/wnpeqNNmEOs/maxresdefault.jpg,UCpFE8BGxvDhBDYCvD1hpYWw,127245,7652,547,PT16M7S,86800,Nate Black,0.0014659562211981,data/thumbnails/wnpeqNNmEOs.jpg,Business,True,1,Sourire,True,"HOW
TO
WIN
7
☑
THUMBNAILS",Neutre,Élevé,Chargé,"Smile,Happiness,Facial hair,Facial expression,Beard",0.9921875,0.0,19
zJ7gHt89ogA,"If You're Not Doing This, People Will LEAVE Your Videos EARLY",2023-09-18T12:00:53Z,https://i.ytimg.com/vi/zJ7gHt89ogA/maxresdefault.jpg,UCpFE8BGxvDhBDYCvD1hpYWw,36502,3687,494,PT10M51S,86800,Nate Black,0.0004171924146002,data/thumbnails/zJ7gHt89ogA.jpg,Business,True,1,Sourire,True,"PERSONALITY
DOES THIS:
Average percentage viewed
62.7%
120%
80%
40%
0%",Neutre,Élevé,Chargé,"Jaw,Facial expression,Facial hair,Beard,Tooth",0.9921875,0.0,19
NBUBf9D6cTU,DON'T Do These YouTube Stereotypes (they don’t work),2023-09-11T12:00:16Z,https://i.ytimg.com/vi/NBUBf9D6cTU/maxresdefault.jpg,UCpFE8BGxvDhBDYCvD1hpYWw,39307,3677,571,PT5M51S,86800,Nate Black,0.0004461533222855,data/thumbnails/NBUBf9D6cTU.jpg,Business,True,1,Neutre,True,"""Like and
suBsCribE""",Neutre,Élevé,Chargé,"Chin,Cheek,Eyebrow,Forehead,Facial hair",0.9921875,0.0,20
NXLTDL6ib4Y,YouTube Shorts Just Got WAY More Useful for ALL Creators,2023-09-04T12:00:27Z,https://i.ytimg.com/vi/NXLTDL6ib4Y/maxresdefault.jpg,UCpFE8BGxvDhBDYCvD1hpYWw,33892,2322,380,PT4M15S,86800,Nate Black,0.0003820556061576,data/thumbnails/NXLTDL6ib4Y.jpg,Business,True,2,Neutre,True,"HAVE
YOU
SEEN
THIS?
@travelswithtrees Subscribe
▷ A breath of fresh air!
My favorite trail!
Original",Neutre,Élevé,Chargé,"Electronic device,Gadget,Facial hair,Beard,Display device",0.9921875,0.0,19
V6Nd-T1TgBw,I Can Predict If You'll Fail on YouTube. Here's How.,2023-08-28T12:00:22Z,https://i.ytimg.com/vi/V6Nd-T1TgBw/maxresdefault.jpg,UCpFE8BGxvDhBDYCvD1hpYWw,39004,3395,602,PT8M44S,86800,Nate Black,0.0004366908053543,data/thumbnails/V6Nd-T1TgBw.jpg,Business,True,1,Neutre,True,"THEY
AREN'T...",Neutre,Élevé,Chargé,"Jaw,Facial expression,Facial hair,Tooth,Beard",0.9921875,0.0,20
206Lfq2rI9w,The EASIEST Way to Get Monetized on YouTube (4 Steps),2023-08-21T12:00:01Z,https://i.ytimg.com/vi/206Lfq2rI9w/maxresdefault.jpg,UCpFE8BGxvDhBDYCvD1hpYWw,48422,3668,421,PT11M52S,86800,Nate Black,0.000538472145615,data/thumbnails/206Lfq2rI9w.jpg,Business,True,1,Sourire,True,"RDDICAL
Direction.
SIMPLE
Time
Learning Give Value
G",Neutre,Élevé,Chargé,"Electronic device,Gadget,Display device,Communication Device,Tablet computer",0.98828125,0.0,19
lSNtY91HgNI,The 2 Questions I'd Like to Ask Every YouTuber,2023-08-07T12:02:11Z,https://i.ytimg.com/vi/lSNtY91HgNI/maxresdefault.jpg,UCpFE8BGxvDhBDYCvD1hpYWw,32712,3009,533,PT10M18S,86800,Nate Black,0.0003589203423304,data/thumbnails/lSNtY91HgNI.jpg,Business,True,1,Neutre,True,"DON'T ASK,
DON'T GROW",Neutre,Élevé,Chargé,"Chin,Cheek,Eyebrow,Forehead,Nose",0.9921875,0.0,20
wnEB-ArrkLc,(How to Get) The X Factor of YouTube,2023-07-31T12:00:54Z,https://i.ytimg.com/vi/wnEB-ArrkLc/maxresdefault.jpg,UCpFE8BGxvDhBDYCvD1hpYWw,37403,4168,568,PT8M59S,86800,Nate Black,0.0004076727892609,data/thumbnails/wnEB-ArrkLc.jpg,Business,True,1,Sourire,True,MOMENTUM,Neutre,Élevé,Chargé,"Eyebrow,Smile,Happiness,Facial hair,Facial expression",0.98828125,0.0,19
Af5r4454atw,The State of YouTube Shorts 2024: What's Working Now,2023-07-24T12:00:08Z,https://i.ytimg.com/vi/Af5r4454atw/maxresdefault.jpg,UCpFE8BGxvDhBDYCvD1hpYWw,159405,7625,777,PT10M56S,86800,Nate Black,0.0017259991857523,data/thumbnails/Af5r4454atw.jpg,Business,True,1,Sourire,True,"HOW
TO
WIN SHORTS",Neutre,Élevé,Uni,"Facial expression,Happiness,Facial hair,Active Shirt,Beard",0.9921875,0.0,16
yBGEaFW5QkU,Your YouTube Audience Already Exists. Here's How to Find It.,2023-07-17T13:16:59Z,https://i.ytimg.com/vi/yBGEaFW5QkU/maxresdefault.jpg,UCpFE8BGxvDhBDYCvD1hpYWw,271533,14919,1792,PT7M22S,86800,Nate Black,0.0029208780286308,data/thumbnails/yBGEaFW5QkU.jpg,Business,True,1,Sourire,True,"Presented to
YOUR CHANNEL
For passing 100,000 subscribers
►YouTube
ALREADY!?",Froid,Élevé,Chargé,"Happiness,Smile,Mouth,Eye,Facial expression",0.9921875,0.0,18
KDx5rRU7jaY,I'm Back,2023-07-12T12:00:26Z,https://i.ytimg.com/vi/KDx5rRU7jaY/maxresdefault.jpg,UCpFE8BGxvDhBDYCvD1hpYWw,20669,2554,889,PT4M11S,86800,Nate Black,0.0002213030853305,data/thumbnails/KDx5rRU7jaY.jpg,Business,True,1,Sourire,True,"Nate Black 2 days ago
Should I keep the ""Howdy Howdy""
greeting?
2.6K votes
Yes
81%
19%
No",Neutre,Élevé,Chargé,"Electronic device,Gadget,Display device,Communication Device,Tablet computer",0.9921875,0.0,19
BCALTrc2FBA,ChatGPT détruit l'avenir des jeunes ?,2026-06-18T17:00:07Z,https://i.ytimg.com/vi/BCALTrc2FBA/maxresdefault.jpg,UChgE6R4QauGAJAlYiJOcCGw,15967,1364,31,PT2M48S,1480000,Yomi Denzel,0.0026971283783783,data/thumbnails/BCALTrc2FBA.jpg,Business,True,1,Neutre,True,QUI RÉELLEMENT,Neutre,Élevé,Chargé,"Chin,Audio equipment,Forehead,Face,Electronic device",0.9921875,0.0,20
zXOdTxKLiiY,Tu n’as pas besoin de diplôme pour réussir ta vie,2026-06-17T17:00:21Z,https://i.ytimg.com/vi/zXOdTxKLiiY/maxresdefault.jpg,UChgE6R4QauGAJAlYiJOcCGw,22962,1611,50,PT1M58S,1480000,Yomi Denzel,0.0031029729729729,data/thumbnails/zXOdTxKLiiY.jpg,Business,True,3,Neutre,True,"l'éc
Tu n'as pas besoin de
l'école pour réussir →
HEM COMM
MES ENFANTS",Neutre,Élevé,Uni,"Facial hair,Beard,Gadget,Moustache,Screenshot",0.984375,0.0,14
X8GzQeLP4a8,Le Président mérite son salaire,2026-06-17T15:00:05Z,https://i.ytimg.com/vi/X8GzQeLP4a8/maxresdefault.jpg,UChgE6R4QauGAJAlYiJOcCGw,14984,919,17,PT1M35S,1480000,Yomi Denzel,0.0020248648648648,data/thumbnails/X8GzQeLP4a8.jpg,Business,True,2,Neutre,True,"pas
Le président gagne
pas assez d'argent →
Brut.
Payer le président au smic?
C'est la proposition d",Neutre,Élevé,Chargé,"White-collar worker,Screenshot,Suit,News,Gesture",0.94140625,0.0,19
ldFjeR0v_r4,Ce n’est pas raciste de dire la vérité,2026-06-16T17:00:05Z,https://i.ytimg.com/vi/ldFjeR0v_r4/maxresdefault.jpg,UChgE6R4QauGAJAlYiJOcCGw,10548,824,10,PT2M20S,1480000,Yomi Denzel,0.0011878378378378,data/thumbnails/ldFjeR0v_r4.jpg,Business,True,3,Neutre,True,"de
Est-ce que c'est raciste
de dire la vérité ?
NEM SIS
DEGA
BLANC
JEOR",Neutre,Élevé,Uni,"People,Jacket,Crowd,Public event,Protest",0.99609375,0.0,14
kn8GgoQ4xUk,Arrêtons de nous opposer,2026-06-16T13:00:01Z,https://i.ytimg.com/vi/kn8GgoQ4xUk/maxresdefault.jpg,UChgE6R4QauGAJAlYiJOcCGw,20498,1304,15,PT1M23S,1480000,Yomi Denzel,0.0023083333333333,data/thumbnails/kn8GgoQ4xUk.jpg,Business,True,2,Neutre,True,"ave
Arrêtez d'être toxiques
avec le sexe opposé→
MON MEC
D",Neutre,Élevé,Uni,"Facial expression,Happiness,Screenshot,Multimedia,Display device",0.8046875,0.0,16
uLnSqW8tiUU,Donner de l’argent de poche à sa femme ?,2026-06-15T15:00:27Z,https://i.ytimg.com/vi/uLnSqW8tiUU/maxresdefault.jpg,UChgE6R4QauGAJAlYiJOcCGw,39127,1711,45,PT1M5S,1480000,Yomi Denzel,0.0037767374517374,data/thumbnails/uLnSqW8tiUU.jpg,Business,True,1,Neutre,True,"Tu dois donner de l'argent
de poche à ta femme?
si tu te maries",Chaud,Élevé,Chargé,"Electronic device,Display device,Comfort,Gadget,Facial hair",0.98828125,0.0,18
IvkvMtd30XI,Le montant de ton salaire dépend de ces deux choses,2026-06-15T13:00:29Z,https://i.ytimg.com/vi/IvkvMtd30XI/maxresdefault.jpg,UChgE6R4QauGAJAlYiJOcCGw,23828,1096,17,PT1M24S,1480000,Yomi Denzel,0.0023,data/thumbnails/IvkvMtd30XI.jpg,Business,True,2,Neutre,True,"ne ser
Voici pourquoi 90% des gens
ne seront jamais riches →
2 200€
hes",Neutre,Élevé,Uni,"Screenshot,Health Professional",0.890625,0.0,16
JdcM7bcMHMo,Personne n'utilise Claude de la bonne façon,2026-06-14T17:00:37Z,https://i.ytimg.com/vi/JdcM7bcMHMo/maxresdefault.jpg,UChgE6R4QauGAJAlYiJOcCGw,66695,1997,39,PT1M13S,1480000,Yomi Denzel,0.0056330236486486,data/thumbnails/JdcM7bcMHMo.jpg,Business,True,1,Neutre,True,ALORS QUE C'EST,Neutre,Élevé,Chargé,"Audio equipment,Chin,Electronic device,Head,Forehead",0.98828125,0.0,20
NywjGbbRg2A,Ce que personne ne sait à mon sujet,2026-06-13T19:00:08Z,https://i.ytimg.com/vi/NywjGbbRg2A/maxresdefault.jpg,UChgE6R4QauGAJAlYiJOcCGw,48249,2287,19,PT1M30S,1480000,Yomi Denzel,0.0036222972972972,data/thumbnails/NywjGbbRg2A.jpg,Business,True,1,Sourire,True,C'EST MES ÉCONOMIES,Neutre,Élevé,Chargé,"Audio equipment,Electronic device,Gadget,Headphones,Peripheral",0.984375,0.0,19
x8JUj3B2CkA,Pourquoi le faible salaire des agriculteurs est justifié,2026-06-12T17:00:23Z,https://i.ytimg.com/vi/x8JUj3B2CkA/maxresdefault.jpg,UChgE6R4QauGAJAlYiJOcCGw,16208,645,14,PT1M40S,1480000,Yomi Denzel,0.0010951351351351,data/thumbnails/x8JUj3B2CkA.jpg,Business,True,2,Neutre,True,"VI
VIN
ne s
Paris
ches
Voici pourquoi 90% des gens
ne seront jamais riches
VING
ORIGINAL
Paris
ORIGI",Neutre,Élevé,Uni,"Beard,Facial hair,Moustache,Orange,Gadget",0.97265625,0.0,16
U5AwYELXRpw,"Tu préfères être Ronaldo, Elon Musk ou Drake ?",2026-06-12T13:00:18Z,https://i.ytimg.com/vi/U5AwYELXRpw/maxresdefault.jpg,UChgE6R4QauGAJAlYiJOcCGw,76342,2642,61,PT1M21S,1480000,Yomi Denzel,0.0051582432432432,data/thumbnails/U5AwYELXRpw.jpg,Business,True,1,Sourire,True,"et
et derrière en fait
ait
BIOKS",Neutre,Élevé,Chargé,"Chin,Audio equipment,Electronic device,Head,Forehead",0.9765625,0.0,19
YMzzIJUbxME,Mon avis sur l’immigration,2026-06-11T17:00:13Z,https://i.ytimg.com/vi/YMzzIJUbxME/maxresdefault.jpg,UChgE6R4QauGAJAlYiJOcCGw,18907,1184,17,PT2M39S,1480000,Yomi Denzel,0.0011613636363636,data/thumbnails/YMzzIJUbxME.jpg,Business,True,2,Neutre,True,"lly a
LA PLACK
Il y a trop de migrants
en France?
un peu bête.
ants",Neutre,Élevé,Uni,"Facial hair,Photo caption,Speech,Screenshot",0.99609375,0.0,16
rngnhI9BpQM,Une actrice X est interdite de compte bancaire,2026-06-10T17:00:09Z,https://i.ytimg.com/vi/rngnhI9BpQM/maxresdefault.jpg,UChgE6R4QauGAJAlYiJOcCGw,50939,1610,51,PT1M5S,1480000,Yomi Denzel,0.0028681869369369,data/thumbnails/rngnhI9BpQM.jpg,Business,True,1,Sourire,True,UN PROCESSUS LÉGAL,Neutre,Élevé,Chargé,"Audio equipment,Electronic device,Gadget,Headphones,Entertainment",0.98046875,0.0,19
qawA0wvELJI,Pourquoi les riches font semblant d'être pauvres,2026-06-10T15:00:06Z,https://i.ytimg.com/vi/qawA0wvELJI/maxresdefault.jpg,UChgE6R4QauGAJAlYiJOcCGw,16747,712,7,PT1M22S,1480000,Yomi Denzel,0.0009429617117117,data/thumbnails/qawA0wvELJI.jpg,Business,True,1,Sourire,True,IL DÉPENSE,Neutre,Élevé,Chargé,"Audio equipment,Electronic device,Gadget,Headphones,Beard",0.98828125,0.0,19
lC_x_CIutHM,Comment faire partie du top 1%,2026-06-09T13:00:19Z,https://i.ytimg.com/vi/lC_x_CIutHM/maxresdefault.jpg,UChgE6R4QauGAJAlYiJOcCGw,48100,2201,33,PT1M14S,1480000,Yomi Denzel,0.0025,data/thumbnails/lC_x_CIutHM.jpg,Business,True,1,Sourire,True,"ZHAKE
DES ACHARNÉS",Neutre,Élevé,Chargé,"Audio equipment,Chin,Electronic device,Microphone,Microphone stand",0.98828125,0.0,19
GpEdiSQWtxI,Les femmes sont une motivation pour réussir,2026-06-08T15:00:06Z,https://i.ytimg.com/vi/GpEdiSQWtxI/maxresdefault.jpg,UChgE6R4QauGAJAlYiJOcCGw,30651,1633,18,PT1M26S,1480000,Yomi Denzel,0.0014792953667953,data/thumbnails/GpEdiSQWtxI.jpg,Business,True,2,Sourire,True,"la fen
Si t'es broke tu n'auras jamais
la femme de tes rêves
res
AV
D'ÊTRE RICHE",Neutre,Élevé,Chargé,"Facial hair,Facial expression,Beard,Moustache,Happiness",0.9921875,0.0,18
V5vRgPFUMZA,Chaque couple a ses propres règles,2026-06-06T17:00:39Z,https://i.ytimg.com/vi/V5vRgPFUMZA/maxresdefault.jpg,UChgE6R4QauGAJAlYiJOcCGw,22042,1099,20,PT1M18S,1480000,Yomi Denzel,0.0009308277027027,data/thumbnails/V5vRgPFUMZA.jpg,Business,True,3,Neutre,True,"幸軍
Si t'es riche, la tromperie
est autorisée ?
J'ACCEPTE",Neutre,Élevé,Uni,"Screenshot,Gadget,Multimedia",0.50390625,0.0,14
noXZksOT60I,Ce n’est pas raciste c’est juste la réalité,2026-06-06T15:00:33Z,https://i.ytimg.com/vi/noXZksOT60I/maxresdefault.jpg,UChgE6R4QauGAJAlYiJOcCGw,20303,891,22,PT1M13S,1480000,Yomi Denzel,0.0008573902027027,data/thumbnails/noXZksOT60I.jpg,Business,True,1,Neutre,True,"Yomi dit les termes
sur le racisme...
criminels que",Neutre,Élevé,Chargé,"Audio equipment,Electronic device,Facial hair,Microphone,Beard",0.98046875,0.0,20
RYEHJhzZt9Q,Ta réussite dépend uniquement de toi,2026-06-06T13:00:29Z,https://i.ytimg.com/vi/RYEHJhzZt9Q/maxresdefault.jpg,UChgE6R4QauGAJAlYiJOcCGw,26958,1634,11,PT1M44S,1480000,Yomi Denzel,0.001138429054054,data/thumbnails/RYEHJhzZt9Q.jpg,Business,True,3,Sourire,True,"parle des
Un élève de Marvin Ndiaye
parle des formations de Yomi
arnaqueurs
e Yomi",Neutre,Élevé,Chargé,"Facial hair,Beard,Gesture,Moustache,Speech",0.98828125,0.0,16
olNYU_4pUdQ,Ne passe pas à côté de ta vie,2026-06-05T18:59:23Z,https://i.ytimg.com/vi/olNYU_4pUdQ/maxresdefault.jpg,UChgE6R4QauGAJAlYiJOcCGw,117220,5284,66,PT2M,1480000,Yomi Denzel,0.0046589825119236,data/thumbnails/olNYU_4pUdQ.jpg,Business,True,2,Neutre,True,"ECL
C
entrepreneu
ECL
ntrepreneu
Cette vidéo va
changer ta vie...
une vraie
émotion",Neutre,Élevé,Uni,"Gesture,Speech,Buzz cut,Song,Crew cut",0.8203125,0.0,16
hk1r6pLI_sE,La vérité sur la tromperie chez les hommes,2026-06-05T17:00:10Z,https://i.ytimg.com/vi/hk1r6pLI_sE/maxresdefault.jpg,UChgE6R4QauGAJAlYiJOcCGw,92708,3808,100,PT1M32S,1480000,Yomi Denzel,0.0036847376788553,data/thumbnails/hk1r6pLI_sE.jpg,Business,True,2,Neutre,True,"su
Yomi rétablit la vérité
sur la tromperie
ils trompent",Neutre,Élevé,Uni,"Screenshot,Multimedia,Display device",0.86328125,0.0,16
FS2RrsfHfLs,Le jour où on m’a arraché mon Audemars Piguet à 120 000€,2026-06-05T13:00:29Z,https://i.ytimg.com/vi/FS2RrsfHfLs/maxresdefault.jpg,UChgE6R4QauGAJAlYiJOcCGw,141370,2684,53,PT1M47S,1480000,Yomi Denzel,0.0056188394276629,data/thumbnails/FS2RrsfHfLs.jpg,Business,True,2,Neutre,True,"Yon
sa mo
Yomi s'est fait voler
sa montre à 120 000€
bler
10€
À CANNES",Neutre,Élevé,Chargé,"Facial hair,Beard,Moustache,Screenshot,Gadget",0.9765625,0.0,19
8SgiXouxHAs,Détache toi de l'avis des gens,2026-06-04T17:00:32Z,https://i.ytimg.com/vi/8SgiXouxHAs/maxresdefault.jpg,UChgE6R4QauGAJAlYiJOcCGw,39374,1603,17,PT1M17S,1480000,Yomi Denzel,0.001478003003003,data/thumbnails/8SgiXouxHAs.jpg,Business,True,2,Sourire,True,NÉGATIFS SUR MOI,Neutre,Élevé,Chargé,"Chin,Forehead,Face,Jaw,Facial hair",0.9921875,0.0,18
